Date,VKOSPI,KOSPI200,Open_interest,For_KOSPI_Netbuying_Amount,For_Future_Netbuying_Quantity,For_Call_Netbuying_Quantity,For_Put_Netbuying_Quantity,Indiv_Future_Netbuying_Quantity,Indiv_Call_Netbuying_Quantity,Indiv_Put_Netbuying_Quantity,PCRatio,Day_till_expiration,Day_of_a_week
2009-08-06,25.7,203.19,5455849,30369874110,1959,-24980,-6850,1360,61637,67761,0.77,5,Thu
2009-08-07,24.76,203.74,5564914,1.99E+11,-1590,32620,24216,839,-12767,53570,0.75,4,Fri
2009-08-10,25.72,204.95,5767250,3.57E+11,-4258,-5885,48738,390,49406,38713,0.82,3,Mon
2009-08-11,25.06,204.77,5803746,1.96E+11,1708,-43962,-10550,53,183184,62947,0.75,2,Tue
2009-08-12,26.38,204.96,6193960,-1142939520,-6371,-8684,59202,2145,202480,-70759,1.04,1,Wed
2009-08-13,24.75,202.67,6436491,2.7E+11,6220,-23701,109291,-1769,166272,408949,1.05,0,Thu
2009-08-14,24.53,202.46,1339186,3.93E+11,3168,28815,-13924,-2120,-19192,26425,1.45,19,Fri
2009-08-17,28,206.46,1699142,1.24E+11,-6711,-41966,79423,2980,33085,-62266,1.77,18,Mon
2009-08-18,27.01,200.52,2106763,-1.51E+11,5764,1653,43232,-798,-4681,-53953,1.09,17,Tue
2009-08-19,27.15,201.33,2476771,2.13E+11,-468,23266,-101,-1480,-15233,14363,1.13,16,Wed
2009-08-20,26.11,201.08,2653008,-1.49E+11,771,30094,6675,-76,-9550,36912,1.06,15,Thu
2009-08-21,25.2,205.22,2894708,2.19E+11,-43,44064,20383,-18,-40365,30136,1.08,14,Fri
2009-08-24,24.34,206.26,3097832,3.31E+11,-4812,4391,-11533,2343,26753,60897,1.18,13,Mon
2009-08-25,24.74,210.6,3404245,2.2E+11,990,29494,60182,-1515,-19168,-619,1.01,12,Tue
2009-08-26,23.8,209.12,3560827,2.2E+11,131,27760,19018,-657,-14419,6516,0.99,11,Wed
2009-08-27,24.1,210.62,3756313,2.26E+11,-1740,-23341,40503,1065,61580,228,1.24,10,Thu
2009-08-28,23.09,208.62,3954948,2.13E+11,-2316,26921,35526,1337,-3000,18516,1.28,9,Fri
2009-08-31,23.97,209.74,4114826,-13578572260,1762,-2102,30183,-2291,80083,15382,0.94,8,Mon
2009-09-01,22.93,207.44,4374727,32326181310,7867,-31757,84974,-1613,-26101,143759,0.89,7,Tue
2009-09-02,23.56,211.89,4529667,-2.83E+11,352,1141,60851,265,127280,-33900,0.81,6,Wed
2009-09-03,23.71,210.51,5130670,-1.47E+11,1191,50199,26651,-410,42940,22643,0.93,5,Thu
2009-09-04,23.32,210.6,5366726,9899537350,-1549,-36738,32700,3135,113901,137240,1.06,4,Fri
2009-09-07,23.24,209.81,5685183,32206000220,-4571,10679,-12,706,41560,6590,1.13,3,Mon
2009-09-08,22.18,209.73,5954814,79120400800,3721,-3948,-1089,-611,40177,109030,1.15,2,Tue
2009-09-09,23,211.4,5978286,88049097535,-3356,-4035,25353,-467,75042,25876,1.07,1,Wed
2009-09-10,22.47,210.09,6145645,4.48E+11,6964,152445,93036,1197,-72860,569928,0.8,0,Thu
2009-09-11,22.09,214.92,1185497,5.91E+11,2057,38404,6184,-850,-16972,43601,1.35,18,Fri
2009-09-14,22.71,215.81,1614374,2.04E+11,-5231,-2955,45968,1266,22423,-55049,1.33,17,Mon
2009-09-15,22.21,213.42,1843542,3.7E+11,-237,28860,49695,520,-38358,18663,1.12,16,Tue
2009-09-16,22.22,216.14,2088696,9.08E+11,5586,-17417,52490,-930,22633,3385,1.07,15,Wed
2009-09-17,22.03,220.53,2398174,7.86E+11,-1086,61344,33857,2377,-36985,-8618,1.02,14,Thu
2009-09-18,22.04,222.31,2729845,1.42E+12,-4171,4758,18729,896,38679,-3836,0.87,13,Fri
2009-09-21,22.32,222.34,3073865,1.87E+11,-783,3431,15715,-899,18500,-12092,0.83,12,Mon
2009-09-22,22.03,221.85,3359159,5.27E+11,-910,-3762,13301,1225,-35951,67415,0.73,11,Tue
2009-09-23,22,225.27,3594311,1.3E+11,-622,-21753,70770,-2119,25556,-15358,1.03,10,Wed
2009-09-24,23.06,224.69,3760733,-93505950050,-1860,-21881,41700,645,89231,-76795,1.03,9,Thu
2009-09-25,22.54,222.35,4050295,-1.43E+11,-1655,-42995,34692,199,105959,9919,0.87,8,Fri
2009-09-28,23.53,221.82,4359486,-1.37E+11,-772,27263,2256,-229,70590,-30496,0.85,7,Mon
2009-09-29,23.03,219.66,4677571,-1.18E+11,6236,-19139,-31704,-1006,-1791,86098,1.03,6,Tue
2009-09-30,22.85,221.59,4893366,-12184994910,2240,6507,-9872,-560,82839,-21569,1.01,5,Wed
2009-10-01,23.82,219.75,5136970,-2.35E+11,-3076,106508,73706,1700,253036,34370,1.03,4,Thu
2009-10-05,25.1,215.94,5436687,-3.4E+11,947,-76895,-8046,1511,280682,77144,0.89,3,Mon
2009-10-06,24.28,210.38,5858558,-29758451060,3349,80565,52273,-1279,2347,55908,0.84,2,Tue
2009-10-07,24.01,209.25,6184056,1.06E+11,1462,-17134,-23175,-1106,153117,63867,0.87,1,Wed
2009-10-08,24.18,208.94,6575548,-7912565350,-4340,-11642,94243,3191,352314,277418,0.87,0,Thu
2009-10-09,21.95,211.01,1195154,4.23E+11,3481,64252,2336,-1593,-65963,9948,0.95,24,Fri
2009-10-12,22.56,215.57,1549625,-52057541220,-10226,-12317,31616,3493,30985,-35694,0.97,23,Mon
2009-10-13,22.45,214.23,1814590,10483195675,-1180,4365,38102,-1535,8770,-36995,0.75,22,Tue
2009-10-14,22.59,213.1,1998076,3.6E+11,3172,17721,5256,428,-35217,12656,0.99,21,Wed
2009-10-15,22.32,215.9,2116641,5.47E+11,4275,17579,23754,-4057,-23054,1195,0.98,20,Thu
2009-10-16,23.06,217.47,2264667,4.1E+11,-1892,-7443,42516,813,37062,-31267,1.05,19,Fri
2009-10-19,23.28,214.91,2425948,94180205270,-2636,-4252,-24553,755,21858,18053,0.88,18,Mon
2009-10-20,22.43,216.19,2603440,2.24E+11,-861,-10582,43251,149,1846,-20259,1.02,17,Tue
2009-10-21,22.5,217.53,2774016,1.21E+11,2034,9521,39381,-667,10743,-3002,0.95,16,Wed
2009-10-22,23.5,216.64,2909707,-1.19E+11,-2655,23539,27490,881,52990,-38477,0.97,15,Thu
2009-10-23,22.03,213.25,3138787,2.18E+11,419,-12164,-19159,-561,-16177,35988,0.99,14,Fri
2009-10-26,22.18,214.73,3237261,1.86E+11,10218,749,-24169,-2153,-39972,56506,0.85,13,Mon
2009-10-27,22.26,217.45,3456545,1.87E+11,-5272,12287,27280,458,54819,-42898,0.85,12,Tue
2009-10-28,24.16,216.47,3731856,-2.72E+11,-10911,-23540,38328,4572,184142,-86293,0.97,11,Wed
2009-10-29,25.59,211.03,4237062,-4.76E+11,-5051,-40487,57719,4359,29893,-96508,0.92,10,Thu
2009-10-30,25.41,207.68,4523935,1.27E+11,2162,15992,3631,-4183,-12425,39449,0.97,9,Fri
2009-11-02,25.75,206.81,4752471,1.42E+11,6197,27814,23082,-625,125086,4132,0.86,8,Mon
2009-11-03,25.08,204.25,4894290,1.83E+11,-4651,30256,-13456,554,29661,32136,0.71,7,Tue
2009-11-04,24.48,203.13,5015576,1.07E+11,-3984,81753,69385,1250,-11902,43939,0.63,6,Wed
2009-11-05,25.34,207.18,5270009,-25140075520,1818,11626,-39224,-2297,87583,47648,0.91,5,Thu
2009-11-06,23.67,203.52,5429293,1.35E+11,-713,-24010,89267,207,-34314,120546,0.95,4,Fri
2009-11-09,22.97,206.53,5712594,1.27E+11,1317,-19211,32357,1086,147850,127528,0.91,3,Mon
2009-11-10,22.88,207.29,6009499,2.7E+11,4028,33460,41339,-4537,25045,87893,1.06,2,Tue
2009-11-11,22.02,208.23,6165545,-52504287966,2606,-26043,7562,203,2151,94253,0.96,1,Wed
2009-11-12,22.52,210.08,6303938,-1.3E+11,-1808,124530,59629,156,417550,266330,0.95,0,Thu
2009-11-13,22.44,206.67,1627198,-1.13E+11,-2100,37283,3430,2506,8410,7123,1.22,19,Fri
2009-11-16,21.64,206.84,2132735,-11371445080,4391,20056,15936,-1445,-15625,26177,1.16,18,Mon
2009-11-17,21.89,209.9,2409908,2.03E+11,-1441,46043,-5631,-1769,-18095,47094,1.11,17,Tue
2009-11-18,21.04,209,2683737,1.48E+11,6075,24500,23728,-1142,2545,-9642,1.04,16,Wed
2009-11-19,20.57,211.56,2950262,6.77E+11,524,33564,44090,2498,-52861,-21631,1.05,15,Thu
2009-11-20,20.68,213.89,3280913,30671356364,1595,-2238,46305,-1524,42057,-15052,0.98,14,Fri
2009-11-23,20.61,213.76,3600686,-21556887355,653,13453,46426,-2280,45681,-33107,1.19,13,Mon
2009-11-24,20.88,213.72,3826369,2.49E+11,-158,-22101,50405,-678,88024,-35066,0.96,12,Tue
2009-11-25,20.48,211.92,4106291,-69661859339,1976,-1207,19030,953,12986,-1415,1.05,11,Wed
2009-11-26,19.91,212.61,4263079,74598684200,-2562,36532,31383,-299,33585,43139,1.03,10,Thu
2009-11-27,22.87,210.77,4440156,-2.1E+11,-14271,25207,-66558,10325,129302,-69630,1.12,9,Fri
2009-11-30,21.94,200.73,4705169,1.27E+11,-169,-2001,49541,-980,-78769,41695,0.89,8,Mon
2009-12-01,20.89,204.75,4996732,30595439850,9467,-3703,28756,-8424,83480,83409,1.08,7,Tue
2009-12-02,20.38,207.07,5267742,3.77E+11,3136,15056,94202,-2943,-13112,92091,0.78,6,Wed
2009-12-03,19.78,210.25,5713313,95892541325,1942,7628,1225,1180,44269,129974,0.88,5,Thu
2009-12-04,20.28,213.31,6012151,2.4E+11,1736,-18156,12750,2361,-5191,35975,0.7,4,Fri
2009-12-07,20.33,214.5,6389073,2.67E+11,347,34230,-2502,-448,66930,98749,0.8,3,Mon
2009-12-08,20.28,215.55,6616162,1.66E+11,-1056,58458,-8296,1941,44212,73651,0.9,2,Tue
2009-12-09,20.95,214.91,6605448,-86998552834,4658,-46111,56143,-1884,97175,84958,0.78,1,Wed
2009-12-10,20.71,215.75,6719653,2.85E+11,-10153,58156,92216,1951,327379,246231,1,0,Thu
2009-12-11,20.9,218.73,986374,1.24E+11,3188,-13369,24121,1344,15621,-24017,1.13,21,Fri
2009-12-14,21.39,218.77,1401133,10180118098,382,-24799,30309,-208,27399,-35068,1.17,20,Mon
2009-12-15,21.1,219.51,1678076,1.65E+11,1296,-1307,-7291,-650,-11229,18014,1.16,19,Tue
2009-12-16,20.82,219.6,1797070,-64631146678,2004,11634,-6586,607,-324,-3136,1.02,18,Wed
2009-12-17,21,219.32,2014628,65374844447,-3598,13313,40004,11,6239,-40215,1.14,17,Thu
2009-12-18,20.33,216.9,2144642,-1.73E+11,-313,-20657,7492,-961,22879,-11079,1.04,16,Fri
2009-12-21,20.6,216.68,2355177,-3304946223,-651,4670,22559,-641,3814,7728,1.18,15,Mon
2009-12-22,19.66,216.2,2479735,1.19E+11,2221,-9417,2898,877,-11438,10376,1.31,14,Tue
2009-12-23,19.31,217.87,2561104,1.56E+11,2296,10087,15950,47,-10646,7928,1.33,13,Wed
2009-12-24,19.09,218.95,2568347,2.73E+11,3726,31270,-11256,891,-27232,10172,0.97,12,Thu
2009-12-28,20.37,221.67,2888241,-56387697350,-3602,-8578,5457,2295,24139,-10148,1.14,11,Mon
2009-12-29,20.26,222.03,3087090,99016624170,2784,6040,-17174,-2572,-6315,18592,0.94,10,Tue
2009-12-30,20.35,220.34,3218984,1.93E+11,-898,12359,-31607,512,-14369,44089,0.78,9,Wed
2010-01-04,20.94,221.86,3271808,2.39E+11,-2012,3874,6880,605,3539,63002,0.99,8,Mon
2010-01-05,20.6,223.49,3460419,4E+11,378,-7429,53720,-790,5717,17195,1.1,7,Tue
2010-01-06,19.89,222.84,3701817,3.52E+11,3320,579,18400,-1359,14862,100716,0.96,6,Wed
2010-01-07,19.81,224.67,3884641,2.23E+11,-1767,9096,25682,329,136421,-9946,0.87,5,Thu
2010-01-08,19.45,221.31,4187930,61863923545,-965,42410,68835,-1036,78940,2763,0.88,4,Fri
2010-01-11,19.22,222.66,4532359,-1.54E+11,2195,-7952,16254,324,44478,50643,0.98,3,Mon
2010-01-12,18.83,222.23,4671875,1.24E+11,-3098,59426,26134,734,8856,30333,0.94,2,Tue
2010-01-13,19.77,223.04,4826315,-1.4E+11,-4155,-37170,32137,2194,313680,28158,0.84,1,Wed
2010-01-14,19.57,219.17,5340625,-2.41E+11,6799,67279,43979,-1700,190876,292161,1.02,0,Thu
2010-01-15,18.19,221.19,1310247,3.84E+11,302,35204,12105,133,-26565,23253,1.17,19,Fri
2010-01-18,18.53,223.21,1791186,31153982275,38,14245,12782,-1733,28962,1849,0.98,18,Mon
2010-01-19,18.27,224.38,2307596,46725350210,-2073,-12670,42186,371,2285,-24757,1.09,17,Tue
2010-01-20,18.06,224.13,2524604,2.16E+11,-108,5289,42182,816,-27843,-21486,1.21,16,Wed
2010-01-21,18.13,224.83,2765359,1.59E+11,5018,12050,-11213,-1661,2920,31381,0.9,15,Thu
2010-01-22,20.92,226.16,3098839,-4.92E+11,-20745,18829,26925,10218,57995,-113619,1.45,14,Fri
2010-01-25,21.98,220.68,3530687,36474352810,4595,-17328,22761,-4640,14986,-28312,1.21,13,Mon
2010-01-26,23.3,219.33,3893102,-1.94E+11,598,2770,32462,-1229,57282,-48837,1.04,12,Tue
2010-01-27,24.11,214.89,4274667,-4.45E+11,-792,39145,14685,223,37057,-21033,1.09,11,Wed
2010-01-28,22.35,213.02,4660139,1.31E+11,322,-54417,-37860,-821,20856,61443,0.89,10,Thu
2010-01-29,23.29,215.67,4643753,-80939856100,968,-9445,-16576,824,104777,-16183,0.9,9,Fri
2010-02-01,23.13,210.34,4731419,-93545460730,936,17697,19290,373,98893,85323,0.81,8,Mon
2010-02-02,22.15,210.76,5092408,33843201070,3463,57066,-11942,-2041,42535,56515,0.89,7,Tue
2010-02-03,20.51,209.27,5309527,1.39E+11,-194,11026,78836,-464,-33764,107575,0.82,6,Wed
2010-02-04,20.82,211.86,5438709,25783102145,-993,18771,56766,140,63752,37873,0.84,5,Thu
2010-02-05,22.71,211.72,5817333,-3E+11,3386,-3661,-104158,-1533,200172,-100526,1.14,4,Fri
2010-02-08,22.92,205.06,5847212,-2.16E+11,800,-59713,29913,-574,88558,52768,0.86,3,Mon
2010-02-09,23.71,203.37,6052981,-44550669937,-649,-465,59369,244,4599,84624,0.62,2,Tue
2010-02-10,22.97,206.01,6215677,16494706840,-2039,38606,52539,-397,56932,200019,1.03,1,Wed
2010-02-11,22.68,205.94,6825589,87228311830,-1088,-45146,91412,1708,228569,919563,0.84,0,Thu
2010-02-12,21.74,209.73,1674573,-41879428300,-5196,69356,10836,-4,-592,-6514,1.06,17,Fri
2010-02-16,21.11,208.74,2089385,59247587500,4891,32044,8240,-2041,-10446,272,0.89,16,Tue
2010-02-17,19.58,209.73,2398562,3.83E+11,3641,42064,39310,-502,-33398,-11978,0.8,15,Wed
2010-02-18,19.63,213.44,2815621,1.89E+11,-817,24936,4704,477,36071,1467,0.81,14,Thu
2010-02-19,20.8,212.55,3012732,35047547861,-2516,1452,24096,861,80190,-46506,1.05,13,Fri
2010-02-22,20.15,208.7,3278441,2.6E+11,2317,-7523,16729,1240,-39531,35695,0.82,12,Mon
2010-02-23,19.69,213.28,3605960,51959762520,-1561,3260,1211,405,59386,13626,0.86,11,Tue
2010-02-24,20.01,213.45,3853369,-1.91E+11,-2965,29289,30695,623,46222,-63129,0.85,10,Wed
2010-02-25,21.06,210.92,4061862,-2.36E+11,-3646,-2999,-7374,-1968,161569,-199,0.91,9,Thu
2010-02-26,20.59,207.56,4402553,-1.67E+11,4533,52679,14932,270,-49482,3691,0.98,8,Fri
2010-03-02,19.54,208.36,4423389,4.22E+11,5969,-40970,2114,-2749,-6001,156540,0.84,7,Tue
2010-03-03,19.24,211.44,4519819,91730985716,-1348,32927,43171,1041,22410,62904,1.06,6,Wed
2010-03-04,19.64,212.36,4705013,1.36E+11,599,-24284,7632,-334,50633,60346,1.1,5,Thu
2010-03-05,18.76,211.91,4901951,1.43E+11,1993,21652,-17213,282,9998,127385,0.88,4,Fri
2010-03-08,18.75,214.05,5197451,5.07E+11,-1466,-41923,69521,1663,-37143,116106,0.86,3,Mon
2010-03-09,19.04,217.73,5462198,3.22E+11,2047,879,54466,-1676,23354,-17706,0.86,2,Tue
2010-03-10,19.21,217.82,5624848,1.48E+11,1247,-49412,20973,-354,119132,75914,0.93,1,Wed
2010-03-11,19,217.82,6007742,-1.83E+11,970,-12493,108685,-1662,396550,240815,1.1,0,Thu
2010-03-12,17.78,216.76,1240560,2.43E+11,546,17389,48681,-647,12057,-30523,1.07,19,Fri
2010-03-15,18.41,217.35,1726588,57470094144,-5029,11378,-38,2883,37437,-2640,1.07,18,Mon
2010-03-16,18.19,215.49,2116625,3.95E+11,-387,4165,19922,346,6034,-10170,1.12,17,Tue
2010-03-17,17.44,215.25,2375789,6.6E+11,4348,61915,57208,-857,-53747,7121,0.75,16,Wed
2010-03-18,17.35,220.28,2938680,2.97E+11,-2330,20536,12244,212,11109,-42188,0.72,15,Thu
2010-03-19,16.93,219.02,3232335,2.86E+11,1228,-1497,11003,555,-11163,25256,0.83,14,Fri
2010-03-22,17.4,220.48,3468321,41324336210,-6471,1843,14078,230,67687,-38059,1.03,13,Mon
2010-03-23,17.1,218.52,3633490,1.9E+11,1660,-16297,48261,-294,8025,12163,1.09,12,Tue
2010-03-24,17.2,220.09,3879548,3.75E+11,-128,-32114,-3342,-73,20829,20681,1.08,11,Wed
2010-03-25,17.39,220.09,4201928,2.11E+11,-938,-14161,19588,1541,21005,-7500,1.06,10,Thu
2010-03-26,17.2,221.07,4350106,2.1E+11,571,-11261,39732,-2411,3558,60447,0.74,9,Fri
2010-03-29,18.34,222.25,4715452,3.28E+11,-1434,26862,-63027,506,43631,9172,0.85,8,Mon
2010-03-30,17.75,221.6,4822980,3.58E+11,-712,-14120,27039,-139,47044,22213,1.04,7,Tue
2010-03-31,17.68,222.48,4944799,1.26E+11,3350,22138,44898,-2768,24393,38076,0.85,6,Wed
2010-04-01,17.34,221.58,5148006,4.55E+11,6443,30234,-10520,-848,-72591,188373,0.86,5,Thu
2010-04-02,16.47,225.47,5642215,6.27E+11,-13,6286,39261,-1435,8057,22922,0.99,4,Fri
2010-04-05,16.99,226.69,5619067,2.74E+11,-1207,-48357,23975,-285,103778,45880,1,3,Mon
2010-04-06,16.97,227.48,5768027,1.5E+11,171,-24619,-5291,-338,122273,130770,0.94,2,Tue
2010-04-07,16.98,227.51,6147588,4.81E+11,186,47292,66589,-446,110785,63755,0.91,1,Wed
2010-04-08,16.93,227.31,6372516,4.46E+11,490,47497,108948,3069,290282,238923,0.93,0,Thu
2010-04-09,16.91,228.27,1431735,6.23E+11,-6370,11403,41455,3108,31961,-51215,1.22,23,Fri
2010-04-12,17.64,226.81,1874813,37605956200,-338,-2990,1186,184,8765,13386,1.09,22,Mon
2010-04-13,17.2,224.59,2274729,-17450920710,3374,-14842,11196,-2347,1054,22557,1.17,21,Tue
2010-04-14,15.51,224.69,2584482,2.13E+11,4954,61129,64383,-1486,-75349,-17860,1.08,20,Wed
2010-04-15,15.22,228.08,2976257,5.19E+11,-4362,48597,3457,1390,-36904,56748,1.07,19,Thu
2010-04-16,16.24,229.17,3222104,1.84E+11,-4003,11695,52236,1394,22951,-105255,1.36,18,Fri
2010-04-19,18.63,227.69,3595355,-73149140500,-2527,1603,34212,1574,97530,-63262,1.17,17,Mon
2010-04-20,17.66,223.65,4112556,-32038846035,1849,27695,22952,-1216,-40311,31880,0.98,16,Tue
2010-04-21,17.01,225.13,4162652,2.83E+11,4779,-17295,28561,-855,5316,36875,0.86,15,Wed
2010-04-22,17.28,229.09,4520939,95693712160,-2926,23767,21128,-1221,32167,-17818,1.17,14,Thu
2010-04-23,17.54,227.76,4635268,1.62E+11,-2946,-6315,5508,-654,36209,-11716,1.16,13,Fri
2010-04-26,17.64,227.36,4877076,2.12E+11,2767,-18342,-1142,-102,10081,90460,1.08,12,Mon
2010-04-27,17.53,229.64,5068935,1.23E+11,161,19253,10832,-339,9123,-21052,0.81,11,Tue
2010-04-28,19.55,229.28,5177246,-43218928145,-7873,68255,14883,3359,75420,-37991,0.96,10,Wed
2010-04-29,19.71,226.98,5403510,56782113441,-446,-37912,37325,-1858,56843,7375,1.01,9,Thu
2010-04-30,18.27,226.11,5573086,4.4E+11,5545,-25770,-18429,-963,-20046,104155,0.82,8,Fri
2010-05-03,20.45,227.95,5915303,-2.31E+11,-3434,19232,-20646,1539,193146,-7392,0.88,7,Mon
2010-05-04,19.22,225.1,6251594,-9664562360,-2310,27654,19487,805,-525,62007,1.25,6,Tue
2010-05-06,21.72,224.76,6334488,-7.51E+11,-1183,-18949,33863,503,154356,-19229,1.27,5,Thu
2010-05-07,26.45,220.21,6710293,-1.25E+12,7149,-9007,-79356,-5316,29548,-123717,1.26,4,Fri
2010-05-10,25.94,215.09,6704415,-3.32E+11,-582,25118,22587,-3738,28332,277082,1.08,3,Mon
2010-05-11,25.03,219.1,7410074,15555245400,-483,-10058,56063,-224,86747,149645,1.39,2,Tue
2010-05-12,24.9,217.63,7656133,-4.08E+11,1040,-10106,27798,2735,127777,182881,1.36,1,Wed
2010-05-13,21.7,216.78,8310771,67360156910,3343,-14728,130362,-2258,150774,843051,0.95,0,Thu
2010-05-14,20.47,220.8,2000982,-2.07E+11,-3443,49955,152304,908,35815,-121488,1,17,Fri
2010-05-17,23.85,221.08,2736155,-7.64E+11,1523,14227,99358,-807,9018,-121178,1.37,16,Mon
2010-05-18,23.9,215.36,3365964,-4.23E+11,-653,1366,16529,2657,88264,-43874,1.08,15,Tue
2010-05-19,25.06,214.42,3847505,-6E+11,-5179,44095,26080,801,52796,-39371,0.97,14,Wed
2010-05-20,25.88,212.43,4296190,-3.86E+11,4136,15117,-80989,320,27950,38382,0.99,13,Thu
2010-05-24,27.21,208.78,4430273,-1.06E+11,4403,-63021,-23845,-1595,22728,57444,0.9,12,Mon
2010-05-25,30.95,210.27,4654874,-5.82E+11,-3612,-14873,-75192,1339,149279,34622,0.87,11,Tue
2010-05-26,29.5,204.83,5009135,-2.29E+11,-337,-30089,24547,-1949,15663,-15114,0.93,10,Wed
2010-05-27,26.09,206.62,5213640,-3.09E+11,2839,72173,-30726,-2250,59566,58155,0.76,9,Thu
2010-05-28,23.89,209.83,5481936,58703644950,-2758,65979,3095,-1051,-6470,32158,1,8,Fri
2010-05-31,24.01,212.1,5741787,1.76E+11,-3575,-73844,23382,1624,61173,87924,1.09,7,Mon
2010-06-01,24.1,214.34,5978968,-69176749028,2117,142676,34480,86,-56630,-21358,1.02,6,Tue
2010-06-03,21.85,213.02,6284808,2.7E+11,2624,-62036,38901,974,74292,308700,0.88,5,Thu
2010-06-04,21.8,217.58,6822821,97974947114,-2147,35570,32115,2150,-63256,88274,0.87,4,Fri
2010-06-07,24.72,218.03,7092033,-2.66E+11,3043,-46315,588,-2893,226760,-128430,1.43,3,Mon
2010-06-08,23.93,214.38,7216401,-2.13E+11,-3140,-32193,62056,5752,56400,256001,1.05,2,Tue
2010-06-09,23.57,216.08,7417119,-34628667480,2642,4005,111068,-5443,119317,118880,1.24,1,Wed
2010-06-10,22.38,215.26,7953080,-2.6E+11,3459,49221,195863,1899,270152,693758,1.06,0,Thu
2010-06-11,20.52,215.73,1561812,3.12E+11,3655,2650,42622,-2428,39174,-16582,1.2,19,Fri
2010-06-14,20.13,219.22,2158467,3.07E+11,-832,29049,12820,3596,-6689,-28241,0.92,18,Mon
2010-06-15,19.84,221.43,2577496,17060425898,1578,16851,20808,-1130,32977,-18678,0.8,17,Tue
2010-06-16,19.11,221.34,2889749,3.44E+11,1555,30275,-5196,-1648,-34565,49759,1.14,16,Wed
2010-06-17,19.47,223.34,3172338,2.31E+11,1951,11291,81,1705,12283,13381,1.06,15,Thu
2010-06-18,19.45,223.45,3269108,2.64E+11,265,18309,15099,1955,23829,17296,1.28,14,Fri
2010-06-21,19.13,223.77,3416133,2.98E+11,1571,-59910,-10032,1478,32830,62325,1.08,13,Mon
2010-06-22,19.22,227.69,3727386,-16347498125,1732,-14036,-8043,816,18042,-13248,0.91,12,Tue
2010-06-23,19.33,226.45,4011090,-32989732960,-1840,-25462,5017,2605,81684,-9402,0.82,11,Wed
2010-06-24,18.75,225.59,4274490,28384498340,2758,-7518,9785,-670,58102,63871,0.62,10,Thu
2010-06-25,19.7,227.45,4553563,-1.53E+11,-2271,42456,65915,1283,75543,-59589,0.79,9,Fri
2010-06-28,20.43,225.63,4750816,-1.39E+11,3233,9580,25414,-1812,17189,40115,1.16,8,Mon
2010-06-29,22.15,225.55,5022689,57205626467,-1168,15666,-15777,1244,75600,75569,1.07,7,Tue
2010-06-30,21.9,222.54,5571452,-3.25E+11,129,-15254,-28223,490,136418,108685,1.33,6,Wed
2010-07-01,22.03,220.85,6153354,-2.74E+11,-3724,9254,124614,-890,188498,-14739,1.14,5,Thu
2010-07-02,22.47,218.65,6863018,-2.27E+11,-1598,-9174,-12447,331,136136,210365,1.17,4,Fri
2010-07-05,21.56,217.01,7187099,-63620013653,-749,2758,-24754,345,86004,208125,1.13,3,Mon
2010-07-06,20.28,217.47,7373151,-3.39E+11,-2242,-13737,78014,438,37457,68555,0.79,2,Tue
2010-07-07,20.75,219.12,7874341,-3.9E+11,-2987,41367,7470,1070,70825,86082,1.02,1,Wed
2010-07-08,19.63,217.45,8366369,44303710530,6214,54672,228939,-2225,391214,846091,1.15,0,Thu
2010-07-09,18.13,220.78,1590789,3.13E+11,1335,335,-6248,1122,-3119,35146,1.21,24,Fri
2010-07-12,18.4,224.44,2023316,3.41E+11,-2362,-655,2175,579,10582,-12459,1.32,23,Mon
2010-07-13,18.09,225.86,2233809,2.94E+11,1593,-8108,-2043,1244,21692,-6096,1.11,22,Tue
2010-07-14,18.16,226.14,2430407,9.08E+11,1468,3360,35590,1465,-9251,4388,1.08,21,Wed
2010-07-15,18.69,229.27,2577113,4.85E+11,-1449,7230,2318,778,26141,-21601,1.09,20,Thu
2010-07-16,19.73,228.39,2771250,2.99E+11,-1214,-31248,-2698,861,39728,-3153,1.14,19,Fri
2010-07-19,21.15,226.34,3094125,-58239636155,119,21184,36453,282,23152,-28162,0.99,18,Mon
2010-07-20,20.62,225.32,3444630,-22835804800,-1207,-22802,10085,-1844,29038,4318,0.94,17,Tue
2010-07-21,20.01,225.84,3575756,2.46E+11,-372,-22559,26875,-808,7979,1245,1.06,16,Wed
2010-07-22,20.87,227.88,3805813,4367807640,1188,22775,-11141,-45,28726,-17014,1.05,15,Thu
2010-07-23,19.62,226.23,4079184,2.22E+11,5211,-47895,-2649,-492,-22856,53666,0.95,14,Fri
2010-07-26,19.79,229.5,4078582,1.57E+11,-299,30067,16593,86,-37729,30102,0.99,13,Mon
2010-07-27,19.64,230.87,4314153,5.84E+11,1900,8534,-33117,-1481,-13650,30650,1.3,12,Tue
2010-07-28,19.27,230.93,4490961,1.34E+11,665,-4281,10733,1657,8469,8588,1.18,11,Wed
2010-07-29,19.07,231.56,4657702,1.61E+11,187,42205,56383,1019,11471,29958,1.09,10,Thu
2010-07-30,19.26,231.16,4917403,97100700275,-1886,58762,52785,-411,76917,-40503,1,9,Fri
2010-08-02,18.55,229.25,5134495,69755212422,5048,-46851,-44457,-3361,43466,201298,1.02,8,Mon
2010-08-03,17.67,232.22,5445991,3.06E+11,-1022,-9221,-6868,474,-29354,104042,1.24,7,Tue
2010-08-04,17.64,233.38,5591939,2.06E+11,-1365,-29925,7955,597,137615,37628,0.77,6,Wed
